"Year","symbol","Gross.Revenue","COGS.DA","Gross.Income","Non.Product.Cost.SGA","Interest.Expenses","Pretax.Income","Net.Income","EBITDA","Cash.ST.Investments","Total.Accounts.Receivable","Inventories","Total.Current.Assets","Net.Property","Total.Assets","Total.Liabilities","Total.Shareholder.Equity","Total.Equity","Debt.To.Asset","Debt.To.Equity","Equity.Multiplier","Gross.Profit.Margin","Interest.Coverage","Net.Profit.Margin","Operating.Margin","Return.On.Sales","Asset.Turnover","Return.On.Asset","Return.On.Equity"
2019,DRD,2760000000,2620000000,1600000,88700000,5600000,105100000,78500000,292700000,279500000,66500000,304600000,656100000,2780000000,4060000000,1370000000,2690000000,2690000000,0.3374384236453202,0.5092936802973977,1.5092936802973977,5.797101449275362e-4,52.267857142857146,0.028442028985507246,0.10605072463768116,0.10605072463768116,0.6798029556650246,0.15600215290905273,0.23545306349842157
2015,EGO,612920000,488680000,124240000,80440000,22480000,NA,NA,160550000,432220000,67000000,243960000,794900000,6600000000,7590000000,2140000000,5210000000,5450000000,0.28194993412384717,0.3926605504587156,1.3926605504587155,0.20270182079227306,7.141903914590747,NA,0.2619428310383084,0.2619428310383084,0.0807536231884058,3.243728525061608,4.5174127532509365
2016,EGO,573330000,405780000,167550000,71560000,12930000,64520000,NA,197590000,1230000000,55540000,162040000,1460000000,4890000000,6430000000,1640000000,4670000000,4790000000,0.25505443234836706,0.34237995824634654,1.3423799582463465,0.29224007116320444,15.281515854601702,NA,0.344635724626306,0.344635724626306,0.08916485225505444,3.8651521974205907,5.188502845389227
2017,EGO,508200000,402990000,105210000,89880000,4150000,1030000,NA,106810000,614360000,74670000,211550000,924070000,5300000000,6380000000,1710000000,4570000000,4670000000,0.26802507836990597,0.36616702355460384,1.366167023554604,0.20702479338842975,25.73734939759036,NA,0.21017316017316018,0.21017316017316018,0.07965517241379311,2.638537508667379,3.604682934753293
2018,EGO,594440000,554190000,40250000,74330000,5530000,NA,NA,105610000,404040000,89110000,188320000,702970000,5450000000,6320000000,1750000000,4480000000,4570000000,0.27689873417721517,0.38293216630196936,1.3829321663019694,0.06771078662270372,19.09764918625678,NA,0.17766301056456496,0.17766301056456496,0.09405696202531645,1.8888874011978511,2.6122031456390413
2019,EGO,817260000,696200000,121070000,53180000,62310000,135030000,91420000,277350000,239720000,82340000,211670000,565200000,5300000000,6030000000,1520000000,4430000000,4500000000,0.25207296849087896,0.3377777777777778,1.34,0.14814135036585666,4.451131439576312,0.11186158627609329,0.33936568533881506,0.33936568533881506,0.1355323383084577,2.503946213681148,3.355287926332738
2015,ESI,2540000000,1540000000,998200000,7800000,213900000,NA,NA,521200000,432500000,1150000000,517500000,2270000000,491600000,10190000000,7270000000,2750000000,2920000000,0.7134445534838076,2.48972602739726,3.48972602739726,0.392992125984252,2.436652641421225,NA,0.20519685039370078,0.20519685039370078,0.2492639842983317,0.8232109864219729,2.8727808053561312
2016,ESI,3590000000,2080000000,1510000000,1170000000,289600000,NA,NA,683500000,423500000,1050000000,416400000,2070000000,460500000,10050000000,7160000000,2740000000,2890000000,0.7124378109452736,2.4775086505190314,3.4775086505190314,0.4206128133704735,2.3601519337016574,NA,0.1903899721448468,0.1903899721448468,0.3572139303482587,0.5329858551687215,1.8534629219535128
2017,ESI,1880000000,1060000000,815400000,591800000,347300000,NA,NA,379600000,258400000,399800000,186400000,2340000000,287400000,10250000000,7390000000,2740000000,2860000000,0.7209756097560975,2.5839160839160837,3.5839160839160837,0.43372340425531913,1.093003167290527,NA,0.20191489361702128,0.20191489361702128,0.18341463414634146,1.1008657763693979,3.9454105621630515
2018,ESI,1960000000,1120000000,837700000,582900000,311500000,NA,NA,411500000,233600000,382400000,188100000,2480000000,266900000,9400000000,7220000000,2110000000,2180000000,0.7680851063829788,3.311926605504587,4.3119266055045875,0.42739795918367346,1.3210272873194222,NA,0.20994897959183673,0.20994897959183673,0.20851063829787234,1.0068981674302373,4.341670997176253
2019,ESI,1840000000,1050000000,788300000,525100000,90700000,140900000,78900000,417700000,190100000,363900000,199600000,833400000,325900000,4320000000,2110000000,2220000000,2220000000,0.48842592592592593,0.9504504504504504,1.945945945945946,0.42842391304347827,4.60529217199559,0.042880434782608695,0.2270108695652174,0.2270108695652174,0.42592592592592593,0.5329820415879017,1.037154243089971
2015,EXK,234840000,221960000,12880000,9570000,1610000,NA,NA,55390000,29210000,33810000,24100000,90610000,66570000,158680000,88010000,70670000,70670000,0.5546382656919586,1.2453657846328003,2.2453657846328,0.05484585249531596,34.40372670807454,NA,0.23586271504002726,0.23586271504002726,1.4799596672548525,0.1593710425078842,0.35784628590846274
2016,EXK,207700000,170360000,37340000,11970000,1440000,16320000,5180000,44370000,97090000,34280000,18010000,152120000,88830000,242070000,63370000,178710000,178710000,0.2617837815507911,0.35459683285770244,1.3545408762800066,0.17977852672123254,30.8125,0.024939817043813192,0.2136254212806933,0.2136254212806933,0.8580162762837196,0.24897595440258755,0.3372481074491319
2017,EXK,195350000,175600000,19750000,9910000,NA,10240000,12570000,32010000,49420000,42620000,16450000,110880000,111280000,223750000,40170000,183580000,183580000,0.17953072625698324,0.21881468569560955,1.2188146856956095,0.1011005886869721,NA,0.06434604555925262,0.16385973893012543,0.16385973893012543,0.873072625698324,0.1876816820354009,0.22874919030080046
2018,EXK,195080000,207110000,NA,10850000,NA,NA,NA,26480000,45710000,36800000,20340000,106540000,121250000,241810000,44070000,197740000,197740000,0.18225052727347918,0.2228684130676646,1.2228684130676646,NA,NA,NA,0.1357391839245438,0.1357391839245438,0.8067491005334767,0.16825452155420306,0.20575313976444745
2019,EXK,160450000,201170000,NA,12820000,NA,NA,NA,NA,30390000,29760000,17620000,82060000,116280000,212290000,53060000,159230000,159230000,0.24994111828159593,0.33322866294040066,1.3332286629404007,NA,NA,NA,NA,NA,0.7558057374346413,NA,NA
2015,EXP,1070000000,812240000,254130000,30750000,15600000,252930000,186850000,299680000,7510000,113580000,235460000,366640000,1220000000,1880000000,8200000,1010000000,1010000000,0.004361702127659574,0.008118811881188119,1.8613861386138615,0.23750467289719626,19.21025641025641,0.17462616822429908,0.28007476635514017,0.28007476635514017,0.5691489361702128,0.49209398200716215,0.9159769170034305
2016,EXP,1140000000,876880000,266620000,37190000,16590000,219250000,152590000,326530000,5390000,125840000,243600000,3000000,1260000000,1880000000,843100000,1040000000,1040000000,0.44845744680851063,0.8106730769230769,1.8076923076923077,0.23387719298245613,19.682338758288125,0.13385087719298244,0.28642982456140353,0.28642982456140353,0.6063829787234043,0.4723579562942444,0.8538778440703648
2017,EXP,1210000000,914080000,297150000,33940000,22670000,294520000,198220000,3500000,6560000,136310000,252850000,400620000,1550000000,2250000000,1040000000,1200000000,1200000000,0.4622222222222222,0.8666666666666667,1.875,0.2455785123966942,0.15438906043228937,0.1638181818181818,0.002892561983471074,0.002892561983471074,0.5377777777777778,0.0053787309609999315,0.010085120551874872
2018,EXP,1390000000,1050000000,338760000,41210000,27650000,271960000,256630000,411570000,48070000,147440000,258160000,458740000,1600000000,2370000000,950310000,1420000000,1420000000,0.4009746835443038,0.6692323943661972,1.6690140845070423,0.24371223021582733,14.88499095840868,0.18462589928057555,0.2960935251798561,0.2960935251798561,0.5864978902953587,0.504850111277884,0.842601946287736
2019,EXP,1390000000,1070000000,326570000,37370000,28500000,79740000,68860000,411730000,8600000,134200000,275190000,427620000,1430000000,2170000000,959680000,1210000000,1210000000,0.4422488479262673,0.7931239669421487,1.7933884297520661,0.23494244604316547,14.446666666666667,0.04953956834532374,0.2962086330935252,0.2962086330935252,0.6405529953917051,0.4624264272035609,0.8293102041584522
2015,FCREY,8660000000,6550000000,2110000000,1490000000,1100000,3300000,2000000,8900000,2400000,1530000000,1510000000,3270000000,2220000000,7500000000,3790000000,3680000000,3710000000,0.5053333333333333,1.0215633423180592,2.0215633423180592,0.24364896073903003,8.090909090909092,2.3094688221709007e-4,0.0010277136258660508,0.0010277136258660508,1.1546666666666667,8.900522163966952e-4,0.0017992969334164996
2016,FCREY,900000000,6770000000,2240000000,1570000000,1500000,5200000,4200000,8600000,3900000,1360000000,1480000000,3220000000,1980000000,7270000000,3550000000,3690000000,3710000000,0.48830811554332876,0.9568733153638814,1.9595687331536389,2.488888888888889,5.733333333333333,0.004666666666666667,0.009555555555555555,0.009555555555555555,0.12379642365887207,0.07718765432098765,0.15125451399287876
2017,FCREY,9400000000,7320000000,2080000000,1580000000,1000000,1200000,94000000,7000000,2700000,1540000000,1650000000,3420000000,2210000000,7670000000,4090000000,3560000000,3580000000,0.5332464146023468,1.1424581005586592,2.142458100558659,0.22127659574468084,7,0.01,7.446808510638298e-4,7.446808510638298e-4,1.225554106910039,6.076278859212314e-4,0.001301817286317275
2018,FCREY,8210000000,6570000000,1640000000,1690000000,1800000,NA,NA,1300000,6500000,1710000000,1560000000,3940000000,2230000000,8550000000,4400000000,4120000000,4140000000,0.5146198830409356,1.0628019323671498,2.0652173913043477,0.1997563946406821,0.7222222222222222,NA,1.5834348355663825e-4,1.5834348355663825e-4,0.960233918128655,1.6490094816190706e-4,3.405563059865472e-4
2019,FCREY,8310000000,6030000000,2280000000,1610000000,1400000,3500000,2600000,8400000,1370000000,1400000000,1340000000,4120000000,1750000000,7710000000,3540000000,4140000000,4170000000,0.4591439688715953,0.8489208633093526,1.8489208633093526,0.2743682310469314,6,3.128760529482551e-4,0.0010108303249097472,0.0010108303249097472,1.0778210116731517,9.37846185927094e-4,0.0017340033797357062
2015,FF,299610000,251670000,47950000,10080000,NA,51870000,46120000,48060000,228720000,60440000,64960000,359680000,124330000,489110000,94800000,394310000,394310000,0.1938214307619963,0.2404199741320281,1.240419974132028,0.16004138713661092,NA,0.15393344681419177,0.16040853109041756,0.16040853109041756,0.6125615914620433,0.261865146829659,0.3248227586565254
2016,FF,253190000,200120000,53080000,10340000,NA,40810000,56230000,53560000,305420000,45250000,52090000,405140000,118150000,529040000,196230000,332810000,332810000,0.37091713292000605,0.5896156966437307,1.5896156966437307,0.2096449306844662,NA,0.22208618033887595,0.21154074015561436,0.21154074015561436,0.47858384999243914,0.4420139546266686,0.7026323204101221
2017,FF,275030000,250920000,24110000,10370000,NA,16650000,23480000,25380000,235330000,29080000,43750000,310210000,109740000,433820000,82220000,351600000,351600000,0.18952560969987553,0.2338452787258248,1.2338452787258247,0.08766316401847071,NA,0.08537250481765625,0.09228084208995382,0.09228084208995382,0.6339726153704301,0.14555966591085978,0.1795981065570227
2018,FF,291020000,218250000,72770000,9960000,NA,60180000,53140000,73760000,294860000,25000000,39300000,362190000,103580000,478820000,89740000,389080000,389080000,0.18741907188505075,0.23064665364449471,1.2306466536444947,0.2500515428492887,NA,0.18259913408013195,0.2534533709023435,0.2534533709023435,0.6077858067749885,0.4170110063069896,0.51319319944462
2019,FF,205230000,129790000,75440000,8830000,NA,79800000,88180000,78700000,316950000,122930000,37570000,480890000,100150000,597760000,130660000,467100000,467100000,0.21858270877944325,0.2797259687433098,1.2797259687433098,0.3675875846611119,NA,0.4296642791014959,0.3834722019197973,0.3834722019197973,0.34333177194860814,1.1169144053967648,1.4293443694497328
2014,FFHL,46170000,50080000,NA,5930000,2030000,NA,NA,NA,9200000,4530000,5080000,19270000,77840000,108470000,45910000,62690000,62560000,0.4232506683875726,0.7338554987212276,1.7338554987212276,NA,NA,NA,NA,NA,0.42564764451000275,NA,NA
2015,FFHL,39600000,42680000,NA,5500000,1330000,NA,NA,NA,8870000,4600000,5420000,19110000,66640000,92980000,43880000,49230000,49100000,0.4719294471929447,0.8936863543788187,1.8936863543788187,NA,NA,NA,NA,NA,0.42589804258980424,NA,NA
2016,FFHL,38220000,39590000,NA,4990000,1180000,NA,NA,NA,12480000,5100000,4490000,22240000,59150000,85390000,47230000,38160000,38160000,0.5531092633797868,1.2376834381551363,2.2376834381551363,NA,NA,NA,NA,NA,0.44759339501112544,NA,NA
2017,FFHL,43020000,42840000,NA,5200000,1400000,NA,NA,1320000,10670000,3230000,4370000,18460000,57040000,79470000,45520000,33940000,33940000,0.5727947653202466,1.341190335886859,2.341484973482616,NA,0.9428571428571428,NA,0.030683403068340307,0.030683403068340307,0.5413363533408834,0.05668084709067885,0.1327173517470904
2018,FFHL,50400000,46000000,4410000,6110000,1480000,NA,NA,5020000,6830000,3370000,4420000,14800000,48290000,66230000,37560000,28670000,28670000,0.5671146006341538,1.310080223229857,2.310080223229857,0.0875,3.391891891891892,NA,0.0996031746031746,0.0996031746031746,0.7609844481352861,0.13088726694381456,0.302360086839513
2015,FOE,1080000000,773660000,301680000,209500000,15160000,54780000,100880000,133240000,58380000,266060000,184850000,553290000,260430000,1230000000,901070000,316460000,324280000,0.7325772357723577,2.778678919452325,3.7930183791784877,0.2793333333333333,8.78891820580475,0.09340740740740741,0.12337037037037037,0.12337037037037037,0.8780487804878049,0.1405051440329218,0.5329385936859931
2016,FOE,1150000000,794080000,351220000,239800000,21550000,62450000,43650000,158220000,45580000,297500000,229850000,582020000,262030000,1280000000,1030000000,247110000,255030000,0.8046875,4.038740540328589,5.019017370505431,0.30540869565217393,7.34199535962877,0.03795652173913044,0.13758260869565217,0.13758260869565217,0.8984375,0.15313542533081284,0.768589359775087
2017,FOE,1400000000,990810000,405930000,247630000,29460000,110520000,57050000,208390000,63550000,421550000,324180000,825730000,321740000,1680000000,1330000000,344810000,356680000,0.7916666666666666,3.7288325670068407,4.710104295166536,0.28995,7.073659198913782,0.04075,0.14885,0.14885,0.8333333333333334,0.17862,0.8413188292026467
2018,FOE,1080000000,748730000,333490000,213100000,25320000,71050000,56070000,160290000,96100000,226560000,245770000,887780000,275540000,1870000000,1480000000,376630000,385850000,0.7914438502673797,3.8356874433069845,4.846442918232474,0.308787037037037,6.330568720379147,0.051916666666666667,0.14841666666666667,0.14841666666666667,0.5775401069518716,0.2569807098765432,1.2454423415035267
2019,FOE,1020000000,715980000,302390000,206060000,20700000,43510000,34310000,137630000,96200000,205170000,264620000,883170000,321690000,1830000000,1460000000,360380000,370200000,0.7978142076502732,3.943814154511075,4.943273905996758,0.29646078431372547,6.648792270531401,0.03363725490196078,0.1349313725490196,0.1349313725490196,0.5573770491803278,0.2420827566320646,1.1966813739510487
2015,FRD,108320000,103240000,5080000,4450000,NA,NA,NA,2350000,2230000,6900000,40850000,50120000,15520000,66960000,3740000,63220000,63220000,0.05585424133811231,0.0591584941474217,1.0591584941474217,0.04689807976366322,NA,NA,0.021694977843426885,0.021694977843426885,1.6176821983273597,0.013411149523595496,0.014204532934197317
2016,FRD,81630000,76940000,4690000,4670000,NA,NA,NA,1700000,2800000,4820000,41940000,49700000,15970000,66890000,3650000,63240000,63240000,0.05456719988040066,0.05771663504111322,1.0577166350411131,0.057454367266936174,NA,NA,0.020825676834497122,0.020825676834497122,1.220361788010166,0.017065166280283137,0.01805011025439815
2017,FRD,77760000,77950000,NA,4020000,NA,NA,NA,NA,1460000,8940000,34920000,45430000,15170000,63770000,3410000,60360000,60360000,0.05347342010349694,0.05649436713055003,1.05649436713055,NA,NA,NA,NA,NA,1.219382154618159,NA,NA
2018,FRD,121160000,111210000,9950000,4180000,NA,5760000,3930000,7120000,4050000,17460000,45330000,67270000,14170000,82120000,13540000,68580000,68580000,0.16488066244520214,0.19743365412656752,1.1974336541265675,0.08212281280950809,NA,0.032436447672499175,0.05876526906569825,0.05876526906569825,1.4754018509498295,0.039830009043208485,0.047693793272503365
2019,FRD,187150000,174250000,12910000,4780000,NA,6820000,5100000,9470000,11670000,13180000,49060000,74460000,11910000,86910000,14430000,72480000,72480000,0.16603382809803244,0.19908940397350994,1.1990894039735098,0.06898209991985038,NA,0.027250868287469945,0.05060112209457654,0.05060112209457654,2.153377056725348,0.02349849597242665,0.028176797529850993
